date,team,season,opponent,attendance,result,runs_scored,runs_allowed,month,day_of_week,is_weekend,is_opening_day,is_rival,is_playoff_race,game_number,result_binary,home_win_pct_20g,run_diff,run_diff_10g,win_streak,days_since_last_home,is_july4_week,is_memorial_day_week,is_labor_day_week,season_progress,market_size,is_promo_night,is_fireworks,team_encoded,spend_paid_social,spend_email,spend_broadcast,spend_ooh,spend_total
2022-07-15,TEX,2022,SEA,26494.0,L,3.0,8.0,7,4,1,0,0,0,45,0.0,0.45,-5.0,-0.3,-2,1.0,0,0,0,0.5555555555555556,2,0.0,0,27,474.0985924604669,66.18683540129011,344.2493759466537,185.47699972237322,1070.011803530784
2022-07-16,TEX,2022,SEA,35761.0,L,2.0,3.0,7,5,1,0,0,0,46,0.0,0.45,-1.0,-0.7,-3,1.0,0,0,0,0.5679012345679012,2,0.0,0,27,516.7911926226778,70.18389109694839,436.6511101652427,190.09723418999855,1213.7234280748676
2022-07-17,TEX,2022,SEA,26378.0,L,2.0,6.0,7,6,1,0,0,0,47,0.0,0.45,-4.0,-0.9,-4,1.0,0,0,0,0.5802469135802469,2,0.0,0,27,562.6269103493217,79.52475602764116,368.27358127539094,167.10668295398418,1177.531930606338
2022-08-01,TEX,2022,BAL,19161.0,L,2.0,7.0,8,0,0,0,0,0,48,0.0,0.45,-5.0,-1.1,-5,15.0,0,0,0,0.5925925925925926,2,0.0,0,27,151.01099785360915,36.45857337104101,413.96636519275654,219.78431600184769,821.2202524192544
2022-08-02,TEX,2022,BAL,21622.0,L,2.0,8.0,8,1,0,0,0,0,49,0.0,0.4,-6.0,-1.7,-6,1.0,0,0,0,0.6049382716049383,2,0.0,0,27,191.34668149930582,42.44122486122006,339.9607523796783,239.91510203276636,813.6637607729706
2022-08-03,TEX,2022,BAL,20221.0,L,3.0,6.0,8,2,0,0,0,0,50,0.0,0.4,-3.0,-2.5,-7,1.0,0,0,0,0.6172839506172839,2,0.0,0,27,97.27377147351791,36.099610269024595,367.5889798502047,209.35558470895606,710.3179463017033
2022-08-04,TEX,2022,CHW,20972.0,W,3.0,2.0,8,3,0,0,0,0,51,1.0,0.35,1.0,-2.7,1,1.0,0,0,0,0.6296296296296297,2,0.0,0,27,200.42110283856343,48.557056789585545,336.3919694832087,250.22731537319225,835.5974444845499
2022-08-05,TEX,2022,CHW,25470.0,L,1.0,2.0,8,4,1,0,0,0,52,0.0,0.4,-1.0,-2.8,-1,1.0,0,0,0,0.6419753086419753,2,0.0,0,27,472.40409238840016,68.75180134292982,362.6365659240931,218.65426621577114,1122.4467258711943
2022-08-06,TEX,2022,CHW,38275.0,W,8.0,0.0,8,5,1,0,0,0,53,1.0,0.4,8.0,-2.2,1,1.0,0,0,0,0.654320987654321,2,1.0,0,27,1124.978404053652,238.99665391266103,419.0267035873269,491.900866057363,2274.902627611003
2022-08-07,TEX,2022,CHW,29579.0,L,2.0,8.0,8,6,1,0,0,0,54,0.0,0.4,-6.0,-1.7,-1,1.0,0,0,0,0.6666666666666666,2,0.0,0,27,520.0370700254686,86.43144326085739,327.79275633052873,256.0288204555561,1190.2900900724107
2022-08-12,TEX,2022,SEA,22622.0,L,2.0,6.0,8,4,1,0,0,0,55,0.0,0.35,-4.0,-2.2,-2,5.0,0,0,0,0.6790123456790124,2,0.0,0,27,491.2346474596274,71.05188403531803,346.7098605954977,203.8535760937715,1112.8499681842145
2022-08-13,TEX,2022,SEA,31621.0,W,7.0,4.0,8,5,1,0,0,0,56,1.0,0.35,3.0,-2.1,1,1.0,0,0,0,0.691358024691358,2,0.0,0,27,551.932161516338,81.4489790540966,409.77159017974986,212.16674491499347,1255.319475665178
2022-08-14,TEX,2022,SEA,25560.0,W,5.0,3.0,8,6,1,0,0,0,57,1.0,0.35,2.0,-1.7,2,1.0,0,0,0,0.7037037037037037,2,0.0,0,27,568.0043861164547,80.5600468301816,330.68849610532465,229.3171410932952,1208.5700701452563
2022-08-15,TEX,2022,OAK,13121.0,W,2.0,1.0,8,0,0,0,0,0,58,1.0,0.4,1.0,-1.1,3,1.0,0,0,0,0.7160493827160493,2,0.0,0,27,257.56205912536285,34.19390234478992,312.88591768623326,225.40428741179227,830.0461665681783
2022-08-16,TEX,2022,OAK,15260.0,L,1.0,5.0,8,1,0,0,0,0,59,0.0,0.4,-4.0,-0.5,-1,1.0,0,0,0,0.7283950617283951,2,0.0,0,27,203.34883747723018,59.07059789433016,411.17979797097087,216.3391620304714,889.9383953730025
2022-08-17,TEX,2022,OAK,14846.0,L,2.0,7.0,8,2,0,0,0,0,60,0.0,0.35,-5.0,-0.3,-2,1.0,0,0,0,0.7407407407407407,2,0.0,0,27,188.02099694408497,30.462625088214317,301.48272549031213,197.6270783728421,717.5934258954535
2022-08-18,TEX,2022,OAK,16495.0,W,10.0,3.0,8,3,0,0,0,0,61,1.0,0.35,7.0,-0.5,1,1.0,0,0,0,0.7530864197530864,2,1.0,0,27,865.1160051140041,199.46694320134955,371.8236917477413,535.6338539034207,1972.0404939665157
2022-08-26,TEX,2022,DET,20357.0,W,7.0,6.0,8,4,1,0,0,0,62,1.0,0.35,1.0,0.1,2,8.0,0,0,0,0.7654320987654321,2,0.0,0,27,563.581074263461,86.01860961306127,427.359804169864,175.80017021581023,1252.7596582621964
2022-08-27,TEX,2022,DET,34357.0,L,2.0,11.0,8,5,1,0,0,0,63,0.0,0.4,-9.0,0.3,-1,1.0,0,0,0,0.7777777777777778,2,0.0,0,27,499.41874155664885,83.27699515910454,275.2816336649587,203.63415739179166,1061.6115277725037
2022-08-28,TEX,2022,DET,24938.0,L,8.0,9.0,8,6,1,0,0,0,64,0.0,0.35,-1.0,-1.4,-2,1.0,0,0,0,0.7901234567901234,2,0.0,0,27,519.3037279620482,80.01280334317077,488.84988937930075,206.26193800682924,1294.428358691349
2022-08-30,TEX,2022,HOU,25566.0,L,2.0,4.0,8,1,0,0,1,0,65,0.0,0.35,-2.0,-0.9,-3,2.0,0,0,0,0.8024691358024691,2,0.0,0,27,615.6021672913507,41.2657197868158,951.2346911501515,176.47437346783641,1784.5769516961545
2022-08-31,TEX,2022,HOU,19607.0,L,3.0,5.0,8,2,0,0,1,0,66,0.0,0.35,-2.0,-0.7,-4,1.0,0,0,0,0.8148148148148148,2,0.0,0,27,657.131940971233,36.775141033431424,953.2659532751708,188.00884251885867,1835.181877798694
2022-09-09,TEX,2022,TOR,21329.0,L,3.0,4.0,9,4,1,0,0,1,67,0.0,0.35,-1.0,-1.2,-5,9.0,0,0,0,0.8271604938271605,2,0.0,0,27,1021.7492514040097,205.99418935108704,1143.1575162387944,216.80459987270754,2587.7055568665987
2022-09-10,TEX,2022,TOR,28340.0,L,7.0,11.0,9,5,1,0,0,1,68,0.0,0.35,-4.0,-1.5,-6,1.0,0,0,0,0.8395061728395061,2,1.0,0,27,1573.7397796966434,368.38115384755764,1147.0933979812946,571.6916547952131,3660.905986320709
2022-09-11,TEX,2022,TOR,20984.0,W,4.0,1.0,9,6,1,0,0,1,69,1.0,0.35,3.0,-2.0,1,1.0,0,0,0,0.8518518518518519,2,0.0,1,27,1067.5586275615817,195.1882208509694,1121.7329916095591,248.4896200413099,2632.9694600634202
2022-09-13,TEX,2022,OAK,14925.0,W-wo,8.0,7.0,9,1,0,0,0,1,70,1.0,0.4,1.0,-1.3,2,2.0,0,0,0,0.8641975308641975,2,0.0,0,27,768.424528377558,170.60330400374258,1158.8943870599412,234.25841405862843,2332.18063349987
2022-09-14,TEX,2022,OAK,25700.0,L,7.0,8.0,9,2,0,0,0,1,71,0.0,0.45,-1.0,-0.7,-1,1.0,0,0,0,0.8765432098765432,2,0.0,0,27,738.656104106682,162.25312607926472,1112.213434255055,215.84110789344913,2228.963772334451
2022-09-20,TEX,2022,LAA,19472.0,L,2.0,5.0,9,1,0,0,0,1,72,0.0,0.4,-3.0,-1.5,-2,6.0,0,0,0,0.8888888888888888,2,0.0,0,27,765.0654168680392,163.37235244175378,1065.4663868607136,174.13647156959098,2168.0406277400975
2022-09-21,TEX,2022,LAA,20959.0,W,7.0,2.0,9,2,0,0,0,1,73,1.0,0.4,5.0,-1.9,1,1.0,0,0,0,0.9012345679012346,2,0.0,0,27,727.8131457904938,171.7234477240488,1146.911507437106,240.09353124461296,2286.5416321962616
2022-09-22,TEX,2022,LAA,16223.0,W,5.0,3.0,9,3,0,0,0,1,74,1.0,0.4,2.0,-0.5,2,1.0,0,0,0,0.9135802469135802,2,0.0,0,27,677.9490449607699,164.90530164511347,1153.0516304408459,208.00497243172111,2203.91094947845
2022-09-23,TEX,2022,CLE,34862.0,L,3.0,6.0,9,4,1,0,0,1,75,0.0,0.45,-3.0,-0.2,-1,1.0,0,0,0,0.925925925925926,2,0.0,1,27,1058.4158419587134,214.67499064840894,1025.5414804460331,271.9604243752071,2570.5927374283624
2022-09-24,TEX,2022,CLE,28415.0,L,2.0,4.0,9,5,1,0,0,1,76,0.0,0.45,-2.0,-0.3,-2,1.0,0,0,0,0.9382716049382716,2,0.0,0,27,1023.8033114040821,201.9562393692971,1099.9400611843953,156.4075306759182,2482.1071426336925
2022-09-25,TEX,2022,CLE,31845.0,L,4.0,10.0,9,6,1,0,0,1,77,0.0,0.4,-6.0,-0.3,-3,1.0,0,0,0,0.9506172839506172,2,0.0,0,27,991.2956307371925,208.24122888474733,1168.0147168113872,231.86134460204545,2599.412921035372
2022-10-03,TEX,2022,NYY,35906.0,L,1.0,3.0,10,0,0,0,0,1,78,0.0,0.35,-2.0,-0.8,-4,8.0,0,0,0,0.9629629629629628,2,0.0,0,27,775.3260709452876,173.56885567834811,1097.9883118861037,229.36301251546783,2276.246251025207
2022-10-04,TEX,2022,NYY,30553.0,L,4.0,5.0,10,1,0,0,0,1,79,0.0,0.3,-1.0,-0.6,-5,1.0,0,0,0,0.9753086419753086,2,1.0,0,27,1353.9780561077466,346.4598981510647,1111.9505925644667,543.6756438493874,3356.064190672665
2022-10-04,TEX,2022,NYY,38832.0,W,3.0,2.0,10,1,0,0,0,1,80,1.0,0.3,1.0,-1.0,1,0.0,0,0,0,0.9876543209876544,2,1.0,0,27,1238.1092839109206,335.6026729047702,1094.8542407134325,493.2629015855252,3161.829099114648
2023-03-30,TEX,2023,PHI,38387.0,W,11.0,7.0,3,3,0,1,0,0,1,1.0,0.5,4.0,0.0,1,3.0,0,0,0,0.0123456790123456,2,0.0,0,27,1901.7890578471788,296.43482289461485,4510.524557300368,1049.980684964544,7758.729123006705
2023-04-01,TEX,2023,PHI,31916.0,W,16.0,3.0,4,5,1,0,0,0,2,1.0,0.5,13.0,0.0,2,2.0,0,0,0,0.0246913580246913,2,0.0,0,27,523.1696213879308,80.60639234346948,1014.4803449950628,228.59552114471722,1846.8518798711802
2023-04-02,TEX,2023,PHI,25823.0,W,2.0,1.0,4,6,1,0,0,0,3,1.0,0.5,1.0,0.0,3,1.0,0,0,0,0.037037037037037,2,0.0,0,27,500.26917477437706,80.37043306192689,1079.8424173209341,208.75769787313035,1869.2397230303686
2023-04-03,TEX,2023,BAL,15867.0,L,0.0,2.0,4,0,0,0,0,0,4,0.0,0.5,-2.0,6.0,-1,1.0,0,0,0,0.0493827160493827,2,1.0,0,27,816.137048338609,206.46406690481479,1057.000910377579,558.9180508097846,2638.5200764307874
2023-04-04,TEX,2023,BAL,16268.0,L,2.0,7.0,4,1,0,0,0,0,5,0.0,0.5,-5.0,4.0,-2,1.0,0,0,0,0.0617283950617283,2,0.0,0,27,228.58632010109017,41.893270597774205,960.2209453732323,242.4892483430533,1473.1897844151501
2023-04-05,TEX,2023,BAL,18560.0,W,5.0,2.0,4,2,0,0,0,0,6,1.0,0.6,3.0,2.2,1,1.0,0,0,0,0.074074074074074,2,0.0,0,27,234.71170364849658,46.303834275610605,1037.8416873652568,205.15439455989872,1524.0116198492628
2023-04-10,TEX,2023,KCR,17430.0,W,11.0,2.0,4,0,0,0,0,0,7,1.0,0.6666666666666666,9.0,2.3333333333333335,2,5.0,0,0,0,0.0864197530864197,2,0.0,0,27,236.46770969630853,47.544618864579874,1083.9845278880514,225.44214686538132,1593.439003314321
2023-04-11,TEX,2023,KCR,17760.0,W-wo,8.0,5.0,4,1,0,0,0,0,8,1.0,0.7142857142857143,3.0,3.2857142857142856,3,1.0,0,0,0,0.0987654320987654,2,0.0,0,27,255.7329511817349,43.482994596945765,1037.9128733240864,211.26000889103435,1548.3888279938014
2023-04-12,TEX,2023,KCR,18380.0,L,1.0,10.0,4,2,0,0,0,0,9,0.0,0.75,-9.0,3.25,-1,1.0,0,0,0,0.1111111111111111,2,0.0,0,27,181.68468396762677,31.140092759730265,1056.503623256508,153.25865839398782,1422.5870583778528
2023-04-21,TEX,2023,OAK,28775.0,L,4.0,5.0,4,4,1,0,0,0,10,0.0,0.6666666666666666,-1.0,1.8888888888888888,-2,9.0,0,0,0,0.1234567901234567,2,0.0,0,27,588.495308434384,72.24938310280662,1097.0865699257608,239.17905952200562,1997.0103209849572
2023-04-22,TEX,2023,OAK,32388.0,W,18.0,3.0,4,5,1,0,0,0,11,1.0,0.6,15.0,1.6,1,1.0,0,0,0,0.1358024691358024,2,1.0,0,27,1260.0077195924514,240.89857886043814,1058.3067373967697,491.1056317021589,3050.318667551818
2023-04-23,TEX,2023,OAK,34916.0,W,5.0,2.0,4,6,1,0,0,0,12,1.0,0.6363636363636364,3.0,2.7,2,1.0,0,0,0,0.1481481481481481,2,0.0,0,27,527.628201259382,75.88049450672744,1048.2498627724929,234.32533404849343,1886.0838925870958
2023-04-27,TEX,2023,NYY,31325.0,L,2.0,4.0,4,3,0,0,0,0,13,0.0,0.6666666666666666,-2.0,1.7,-1,4.0,0,0,0,0.1604938271604938,2,0.0,0,27,228.44605839128036,33.263010417632074,1056.6426109987726,202.8563132660657,1521.2079930737507
2023-04-28,TEX,2023,NYY,36341.0,W,5.0,2.0,4,4,1,0,0,0,14,1.0,0.6153846153846154,3.0,1.4,1,1.0,0,0,0,0.1728395061728395,2,0.0,0,27,543.955921591075,69.91380365610446,1071.2981173986936,209.90256862037918,1895.0704112662524
2023-04-29,TEX,2023,NYY,40027.0,W,2.0,0.0,4,5,1,0,0,0,15,1.0,0.6428571428571429,2.0,1.9,2,1.0,0,0,0,0.1851851851851851,2,0.0,0,27,575.0966047350753,66.03640846315115,1019.7901446640763,194.9232558466748,1855.8464137089773
2023-04-30,TEX,2023,NYY,39078.0,W,15.0,2.0,4,6,1,0,0,0,16,1.0,0.6666666666666666,13.0,2.6,3,1.0,0,0,0,0.1975308641975308,2,0.0,0,27,469.0450875153271,71.95396261792497,1011.197737136368,215.30703361140613,1767.503820881026
2023-05-02,TEX,2023,ARI,23086.0,W,6.0,4.0,5,1,0,0,0,0,17,1.0,0.6875,2.0,3.6,4,2.0,0,0,0,0.2098765432098765,2,0.0,0,27,254.8805829931974,37.46583887516537,1071.201119805309,163.57548911256006,1527.1230307862318
2023-05-03,TEX,2023,ARI,21427.0,L,7.0,12.0,5,2,0,0,0,0,18,0.0,0.7058823529411765,-5.0,2.9,-1,1.0,0,0,0,0.2222222222222222,2,0.0,0,27,187.00526766104036,32.83918552600706,1006.2668641878586,169.256293208475,1395.3676105833808
2023-05-15,TEX,2023,ATL,26791.0,L,0.0,12.0,5,0,0,0,0,0,19,0.0,0.6666666666666666,-12.0,2.1,-2,12.0,0,0,0,0.2345679012345679,2,0.0,0,27,211.24535257400083,46.74899982050088,1035.462271369939,216.98761606832224,1510.4442398327628
2023-05-16,TEX,2023,ATL,23246.0,W,7.0,4.0,5,1,0,0,0,0,20,1.0,0.631578947368421,3.0,1.8,1,1.0,0,0,0,0.2469135802469135,2,1.0,0,27,853.6269050658605,195.5306297673849,1018.1043779457824,509.1158674823651,2576.3777802613927
2023-05-17,TEX,2023,ATL,30035.0,L,5.0,6.0,5,2,0,0,0,0,21,0.0,0.65,-1.0,2.2,-1,1.0,0,0,0,0.2592592592592592,2,0.0,0,27,236.00787458294928,31.986172809354166,1045.161660163194,221.34472850304834,1534.5004360585458
2023-05-19,TEX,2023,COL,30819.0,W,7.0,2.0,5,4,1,0,0,0,22,1.0,0.6,5.0,0.6,1,2.0,0,0,0,0.2716049382716049,2,0.0,0,27,515.2280438618574,71.36832114076127,1153.9322066792956,238.66206786507095,1979.1906395469853
2023-05-20,TEX,2023,COL,34443.0,W,11.0,5.0,5,5,1,0,0,0,23,1.0,0.6,6.0,0.8,2,1.0,0,0,0,0.2839506172839506,2,0.0,0,27,542.0216129908307,88.50034276358996,1103.0961230267249,191.8416292009972,1925.4597079821426
2023-05-21,TEX,2023,COL,32733.0,W,13.0,3.0,5,6,1,0,0,0,24,1.0,0.6,10.0,1.6,3,1.0,0,0,0,0.2962962962962963,2,0.0,0,27,570.7454974013948,70.69879794795327,1052.1177798879496,165.56554659696928,1859.1276218342668
2023-06-02,TEX,2023,SEA,31685.0,W,2.0,0.0,6,4,1,0,0,0,25,1.0,0.65,2.0,2.3,4,12.0,0,0,0,0.3086419753086419,2,0.0,0,27,533.7518312428292,77.26469732978653,346.33941579749705,212.2972214576772,1169.65316582779
2023-06-03,TEX,2023,SEA,34435.0,W,16.0,6.0,6,5,1,0,0,0,26,1.0,0.7,10.0,2.3,5,1.0,0,0,0,0.3209876543209876,2,0.0,0,27,576.5439998991887,74.22774582142685,390.8580774373725,234.2664670437655,1275.8962902017536
2023-06-04,TEX,2023,SEA,36495.0,W,12.0,3.0,6,6,1,0,0,0,27,1.0,0.7,9.0,2.0,6,1.0,0,0,0,0.3333333333333333,2,0.0,0,27,512.8437134276548,90.62691934950952,343.361149997165,191.06771938592436,1137.8995021602539
2023-06-05,TEX,2023,STL,25161.0,W-wo,4.0,3.0,6,0,0,0,0,0,28,1.0,0.7,1.0,2.7,7,1.0,0,0,0,0.345679012345679,2,0.0,0,27,127.6459437868686,42.90104859593257,357.2360139480367,246.25155054185586,774.0345568726938
2023-06-06,TEX,2023,STL,28151.0,W,6.0,4.0,6,1,0,0,0,0,29,1.0,0.7,2.0,3.3,8,1.0,0,0,0,0.3580246913580246,2,0.0,0,27,203.8871305463647,48.56727926974841,341.78914787628514,241.11951402216283,835.3630717145611
2023-06-07,TEX,2023,STL,30251.0,L,0.0,1.0,6,2,0,0,0,0,30,0.0,0.75,-1.0,4.7,-1,1.0,0,0,0,0.3703703703703703,2,1.0,0,27,833.1280526149301,203.49555547658656,281.99426023582265,543.8845943068707,1862.50246263421
2023-06-12,TEX,2023,LAA,26667.0,L,6.0,9.0,6,0,0,0,0,0,31,0.0,0.75,-3.0,4.3,-2,5.0,0,0,0,0.382716049382716,2,0.0,0,27,206.56514796424005,40.869294239721945,375.56875009227923,234.63034616147294,857.6335384577142
2023-06-13,TEX,2023,LAA,25832.0,L,3.0,7.0,6,1,0,0,0,0,32,0.0,0.7,-4.0,4.1,-3,1.0,0,0,0,0.3950617283950617,2,0.0,0,27,142.94755436377315,49.34272098838731,372.54154151989417,175.56520395761666,740.3970208296712
2023-06-14,TEX,2023,LAA,25406.0,W,6.0,3.0,6,2,0,0,0,0,33,1.0,0.65,3.0,3.2,1,1.0,0,0,0,0.4074074074074074,2,0.0,0,27,151.9305705056763,42.933193852637785,336.49403894034725,178.55039998481712,709.9082032834784
2023-06-15,TEX,2023,LAA,35092.0,L,3.0,5.0,6,3,0,0,0,0,34,0.0,0.7,-2.0,2.9,-1,1.0,0,0,0,0.419753086419753,2,1.0,0,27,815.516449876591,201.14004683080123,274.33552971296996,529.0092680088575,1820.0012944292198
2023-06-16,TEX,2023,TOR,34308.0,L,1.0,2.0,6,4,1,0,0,0,35,0.0,0.65,-1.0,1.7,-2,1.0,0,0,0,0.4320987654320987,2,1.0,0,27,1147.8254630949227,240.09436434193913,410.8735377773228,530.7174463077221,2329.510811521907
2023-06-17,TEX,2023,TOR,39383.0,W,4.0,2.0,6,5,1,0,0,0,36,1.0,0.6,2.0,1.4,1,1.0,0,0,0,0.4444444444444444,2,0.0,0,27,511.0221744584389,73.91341652106895,406.5704516265308,230.99722039490138,1222.50326300094
2023-06-18,TEX,2023,TOR,38515.0,W,11.0,7.0,6,6,1,0,0,0,37,1.0,0.6,4.0,0.6,2,1.0,0,0,0,0.4567901234567901,2,0.0,0,27,570.7732598133605,68.08847242976867,341.33783861733656,164.71459122861188,1144.9141620890775
2023-06-26,TEX,2023,DET,22320.0,L,2.0,7.0,6,0,0,0,0,0,38,0.0,0.6,-5.0,0.1,-1,8.0,0,0,0,0.4691358024691358,2,0.0,0,27,229.0926784020419,42.04329431815524,379.1543914766205,165.92339253079405,816.2137567276118
2023-06-27,TEX,2023,DET,22805.0,W,8.0,3.0,6,1,0,0,0,0,39,1.0,0.6,5.0,-0.5,1,1.0,0,0,0,0.4814814814814814,2,0.0,0,27,218.71023680478606,34.95579096977363,379.09714284423694,181.56685620108453,814.3300268198811
2023-06-28,TEX,2023,DET,27192.0,W,10.0,2.0,6,2,0,0,0,0,40,1.0,0.65,8.0,-0.2,2,1.0,0,0,0,0.4938271604938271,2,1.0,0,27,823.9958299716277,200.13515747203098,416.1154287965113,495.56934150325924,1935.8157577434295
2023-06-29,TEX,2023,DET,26977.0,L,5.0,8.0,6,3,0,0,0,0,41,0.0,0.65,-3.0,0.7,-1,1.0,0,0,0,0.5061728395061729,2,0.0,0,27,144.28880013610217,35.974559894092685,345.3124553585045,232.59763906740045,758.1734544560998
2023-06-30,TEX,2023,HOU,39174.0,L,3.0,5.0,6,4,1,0,1,0,42,0.0,0.65,-2.0,0.7,-2,1.0,0,0,0,0.5185185185185185,2,0.0,0,27,953.6322502284446,63.90188557524509,961.9323245600746,170.43258928383054,2149.899049647595
2023-07-01,TEX,2023,HOU,40380.0,W,5.0,2.0,7,5,1,0,1,0,43,1.0,0.6,3.0,0.9,1,1.0,1,0,0,0.5308641975308642,2,0.0,1,27,1343.9703723621042,73.2996631453297,1524.7796142344384,614.7773946670774,3556.82704440895
2023-07-02,TEX,2023,HOU,39580.0,L,3.0,5.0,7,6,1,0,1,0,44,0.0,0.6,-2.0,0.9,-1,1.0,1,0,0,0.5432098765432098,2,0.0,1,27,1371.2118034467514,69.13736537569666,1462.3110215533522,648.9699180672095,3551.6301084430097
2023-07-03,TEX,2023,HOU,38936.0,L,11.0,12.0,7,0,0,0,1,0,45,0.0,0.55,-1.0,0.9,-2,1.0,1,0,0,0.5555555555555556,2,0.0,0,27,1120.3925181412174,34.76772015140231,1529.2815421681114,631.6933529591627,3316.1351334198935
2023-07-14,TEX,2023,CLE,33863.0,W,12.0,4.0,7,4,1,0,0,0,46,1.0,0.5,8.0,0.9,1,11.0,0,0,0,0.5679012345679012,2,0.0,0,27,521.13475929642,87.23750069295292,372.532501646295,139.91614518671213,1120.82090682238
2023-07-15,TEX,2023,CLE,37730.0,W,2.0,0.0,7,5,1,0,0,0,47,1.0,0.5,2.0,1.5,2,1.0,0,0,0,0.5802469135802469,2,0.0,0,27,605.7556489252665,79.00847221642728,346.7072779541738,207.4647498538847,1238.9361489497524
2023-07-16,TEX,2023,CLE,33957.0,W,6.0,5.0,7,6,1,0,0,0,48,1.0,0.5,1.0,1.3,3,1.0,0,0,0,0.5925925925925926,2,1.0,0,27,1123.9448080467257,251.41163396608545,318.77027873493336,506.7451853652482,2200.8719061129927
2023-07-17,TEX,2023,TBR,29901.0,W-wo,3.0,2.0,7,0,0,0,0,0,49,1.0,0.5,1.0,1.9,4,1.0,0,0,0,0.6049382716049383,2,0.0,0,27,183.5735678174349,43.460618919689736,428.42199288975524,234.19282943383652,889.6490090607165
2023-07-18,TEX,2023,TBR,34677.0,W,5.0,3.0,7,1,0,0,0,0,50,1.0,0.5,2.0,1.5,5,1.0,0,0,0,0.6172839506172839,2,0.0,0,27,166.09635205842454,32.11547570714534,285.2238905592286,204.1133266241496,687.5490449489481
2023-07-19,TEX,2023,TBR,31591.0,W,5.0,1.0,7,2,0,0,0,0,51,1.0,0.55,4.0,0.9,6,1.0,0,0,0,0.6296296296296297,2,0.0,0,27,213.8432693448319,52.080918826146345,433.82798866031686,214.28431606541255,914.0364928967077
2023-07-21,TEX,2023,LAD,39808.0,L,5.0,11.0,7,4,1,0,0,0,52,0.0,0.6,-6.0,1.6,-1,2.0,0,0,0,0.6419753086419753,2,0.0,0,27,434.86678404062906,76.75813854316596,415.52336387771527,234.89634457189152,1162.0446310334019
2023-07-22,TEX,2023,LAD,40738.0,L,3.0,16.0,7,5,1,0,0,0,53,0.0,0.6,-13.0,1.2,-2,1.0,0,0,0,0.654320987654321,2,1.0,0,27,1157.7613228267098,237.33850714123284,375.6422474331346,538.9334134100845,2309.6754908111616
2023-07-23,TEX,2023,LAD,39632.0,W,8.0,4.0,7,6,1,0,0,0,54,1.0,0.55,4.0,-0.4,1,1.0,0,0,0,0.6666666666666666,2,0.0,0,27,539.1945628280613,75.4109119866018,351.6342759670317,236.30795412971003,1202.547704911405
2023-08-01,TEX,2023,CHW,28988.0,W,2.0,0.0,8,1,0,0,0,0,55,1.0,0.6,2.0,0.2,2,9.0,0,0,0,0.6790123456790124,2,0.0,0,27,239.22896984473954,35.820778476875674,358.00270770360027,203.52226222722135,836.5747182524367
2023-08-02,TEX,2023,CHW,28735.0,W,11.0,1.0,8,2,0,0,0,0,56,1.0,0.65,10.0,0.5,3,1.0,0,0,0,0.691358024691358,2,0.0,0,27,222.34598205744737,44.973690766967,363.0323035224146,224.97496134601448,855.3269376928436
2023-08-03,TEX,2023,CHW,29804.0,W,5.0,3.0,8,3,0,0,0,0,57,1.0,0.65,2.0,0.7,4,1.0,0,0,0,0.7037037037037037,2,0.0,0,27,239.8402597290153,39.50399852186902,331.0647700380689,210.14045566440348,820.5494839533567
2023-08-04,TEX,2023,MIA,33362.0,W,6.0,2.0,8,4,1,0,0,0,58,1.0,0.65,4.0,0.7,5,1.0,0,0,0,0.7160493827160493,2,1.0,0,27,1176.5251134966418,255.43810032052343,399.2220639072211,489.57793308109433,2320.763210805481
2023-08-05,TEX,2023,MIA,38583.0,W,9.0,8.0,8,5,1,0,0,0,59,1.0,0.7,1.0,1.0,6,1.0,0,0,0,0.7283950617283951,2,0.0,0,27,523.8199738007992,79.08297268116678,411.05266961119054,201.09775755020385,1215.0533736433604
2023-08-06,TEX,2023,MIA,34569.0,W,6.0,0.0,8,6,1,0,0,0,60,1.0,0.7,6.0,1.0,7,1.0,0,0,0,0.7407407407407407,2,1.0,0,27,1159.9192815928652,238.22978158773404,381.5628510745429,508.699956121302,2288.4118703764443
2023-08-14,TEX,2023,LAA,27743.0,W,12.0,0.0,8,0,0,0,0,0,61,1.0,0.7,12.0,1.4,8,8.0,0,0,0,0.7530864197530864,2,0.0,0,27,187.4073382446815,47.804580023563275,341.4157135807115,266.4999631183685,843.1275949673247
2023-08-15,TEX,2023,LAA,26166.0,W,7.0,3.0,8,1,0,0,0,0,62,1.0,0.75,4.0,2.2,9,1.0,0,0,0,0.7654320987654321,2,1.0,0,27,826.5223672698949,209.84654076631108,398.5950291388807,517.5649516653552,1952.528888840442
2023-08-16,TEX,2023,LAA,31004.0,L,0.0,2.0,8,2,0,0,0,0,63,0.0,0.8,-2.0,3.2,-1,1.0,0,0,0,0.7777777777777778,2,0.0,0,27,269.18910751816804,40.75496175023031,416.44300465425886,214.58260855513518,940.9696824777924
2023-08-18,TEX,2023,MIL,33797.0,L,8.0,9.0,8,4,1,0,0,0,64,0.0,0.75,-1.0,4.3,-2,2.0,0,0,0,0.7901234567901234,2,0.0,0,27,473.1135881435238,65.86517172717211,395.2602419762955,226.26528986645076,1160.5042917134422
2023-08-19,TEX,2023,MIL,39578.0,L,1.0,6.0,8,5,1,0,0,0,65,0.0,0.75,-5.0,3.8,-3,1.0,0,0,0,0.8024691358024691,2,0.0,0,27,568.0304875469138,72.83551302323906,322.6342631247847,218.76197717231497,1182.2622408672526
